,object id,city,district,sub district key,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition
5310,194613,11,5,5030731,Gartenfelder Straße,2019,5,12,4,3,2,2,0,0,1,0,1,0,0,0
5311,194614,11,4,4030620,Alt-Lietzow,2019,5,12,4,3,3,6,0,1,1,0,0,0,0,0
5312,194615,11,2,2010103,Moritzplatz,2019,5,17,4,3,5,2,0,0,1,0,1,0,0,0
5313,194616,11,8,8020625,Handwerker-Siedlung,2019,5,12,4,3,5,3,0,0,1,0,0,0,0,0
5314,194617,11,12,12231102,Frohnau,2019,5,12,4,3,5,3,0,1,1,0,0,0,0,0
5315,194618,11,4,4051448,Schaperstraße,2019,5,15,4,3,0,2,0,0,1,0,0,0,1,0
5316,194619,11,4,4051549,Rathaus Wilmersdorf,2019,5,15,4,3,0,6,0,1,1,0,0,0,0,0
5317,194620,11,10,10020622,Kaulsdorf Nord I,2019,5,16,4,3,2,1,0,0,1,0,0,0,0,0
5318,194621,11,2,2010103,Moritzplatz,2019,5,10,4,3,0,1,0,0,0,0,1,0,0,1
5319,194622,11,12,12304313,Borsigwalde,2019,4,17,3,3,5,3,0,1,1,0,0,0,0,0
5320,194623,11,7,7010104,Dennewitzplatz,2019,4,6,3,2,5,3,0,0,1,0,1,0,0,0
5321,194624,11,1,1033102,Gesundbrunnen,2019,4,9,3,3,2,2,0,0,1,0,0,0,0,0
5322,194625,11,9,9020701,Adlershof West,2019,4,15,3,3,6,6,0,1,0,1,0,0,0,0
5323,194626,11,2,2030301,Oranienplatz,2019,4,17,3,3,1,5,0,0,1,0,1,0,0,0
5324,194627,11,1,1044101,Rehberge,2019,4,7,3,3,2,6,1,0,1,0,0,0,0,0
5325,194628,11,9,9020701,Adlershof West,2019,4,23,3,3,5,3,2,0,1,0,1,0,0,0
5326,194629,11,1,1033203,Humboldthain Nordwest,2019,4,15,3,2,5,2,0,0,0,0,1,0,1,0
5327,194630,11,1,1044201,Reinickendorfer Straße,2019,4,15,3,3,3,6,0,1,1,0,0,0,0,0
5328,194631,11,9,9010401,Johannisthal West,2019,4,15,3,3,5,3,0,1,1,0,0,0,0,0
5329,194632,11,7,7040401,Neu-Tempelhof,2019,4,15,3,3,5,3,0,1,0,0,0,0,1,0
5330,194633,11,7,7030301,Friedenau,2019,4,15,3,3,5,3,0,1,1,0,0,0,0,0
5331,194634,11,4,4020314,Messegelände,2019,4,15,3,2,5,7,0,1,1,0,0,0,0,0
5332,194635,11,2,2010102,Mehringplatz,2019,4,15,3,2,5,2,0,1,1,0,0,0,0,0
5333,194636,11,1,1022201,Stephankiez,2019,4,15,3,2,5,7,0,0,1,0,1,0,0,0
5334,194637,11,2,2010102,Mehringplatz,2019,4,14,3,3,5,3,0,1,1,0,0,0,0,0
5335,194638,11,1,1022101,Huttenkiez,2019,4,14,3,3,5,2,0,1,0,0,0,1,0,0
5336,194639,11,10,10040933,Mahlsdorf Süd,2019,4,14,3,3,3,6,0,1,0,0,0,0,1,0
5337,194640,11,4,4030724,Lietzensee,2019,4,15,3,3,1,5,0,0,1,0,0,0,0,0
5338,194641,11,7,7020203,Kaiser-Wilhelm-Platz,2019,4,13,3,3,5,7,0,1,1,0,0,0,0,0
5339,194642,11,4,4051446,Preußenpark,2019,4,11,3,3,5,2,0,1,1,0,0,0,0,0
5340,194643,11,9,9020501,Oberschöneweide West,2019,4,6,3,3,5,7,0,0,1,0,0,1,0,0
5341,194644,11,3,3061228,Erich-Weinert-Straße,2019,5,18,5,3,2,6,0,0,1,0,0,0,0,0
5342,194645,11,10,10010203,Gewerbegebiet Bitterfelder Straße,2019,4,6,3,3,1,5,0,0,1,0,0,1,0,0
5343,194646,11,5,5030731,Gartenfelder Straße,2019,4,6,3,3,5,3,0,0,1,0,0,0,0,0
5344,194647,11,7,7050502,Fritz-Werner-Straße,2019,5,18,5,3,5,3,0,0,1,0,0,0,0,0
5345,194648,11,3,3061126,Arnimplatz,2019,5,14,5,3,5,3,0,1,0,0,0,0,0,1
5346,194649,11,1,1044201,Reinickendorfer Straße,2019,4,6,3,3,2,6,0,0,1,0,0,0,0,0
5347,194650,11,10,10030724,Oberfeldstraße,2019,5,14,5,2,2,6,0,0,1,0,0,0,0,1
5348,194651,11,11,11040926,Weitlingstraße,2019,5,14,5,3,5,3,0,1,1,0,0,0,0,1
5349,194652,11,6,6010102,Schloßstraße,2019,5,16,6,3,1,5,0,1,1,0,0,0,0,0
5350,194653,11,11,11030618,Fennpfuhl West,2019,5,16,6,3,2,2,0,0,0,0,1,0,1,0
5351,194654,11,2,2040701,Andreasviertel,2019,5,16,6,3,2,6,0,0,1,0,1,0,0,0
5352,194655,11,12,12214125,Waldidyll/Flughafensee,2019,5,15,6,2,2,6,0,0,1,0,0,0,0,0
5353,194656,11,1,1011301,Charitéviertel,2019,5,15,6,3,1,5,0,1,1,0,0,0,0,0
5354,194657,11,5,5040934,Alt-Gatow,2019,5,15,6,3,5,2,0,0,1,0,1,0,0,0
5355,194658,11,2,2010102,Mehringplatz,2019,5,15,6,3,2,6,0,0,1,0,0,0,1,0
5356,194659,11,11,11020513,Orankesee,2019,5,13,6,3,5,2,0,0,0,0,0,1,1,0
5357,194660,11,4,4051448,Schaperstraße,2019,5,13,6,2,5,2,0,1,1,0,0,0,0,0
5358,194661,11,1,1011302,Oranienburger Straße,2019,5,13,6,3,0,5,0,1,0,0,0,0,1,0
5359,194662,11,2,2030301,Oranienplatz,2019,5,13,6,3,5,3,0,0,1,0,0,0,0,0
5360,194663,11,11,2050803,Stralauer Kiez,2019,5,12,6,3,3,6,0,1,0,0,0,0,1,0
5361,194664,11,9,9020701,Adlershof West,2019,5,11,6,3,0,3,0,0,1,0,0,0,1,0
5362,194665,11,9,9010101,Elsenstraße,2019,5,9,5,3,3,6,0,1,0,0,0,0,1,0
5363,194666,11,6,6030609,Augustaplatz,2019,5,20,5,3,2,6,1,0,1,0,0,0,0,0
5364,194667,11,5,5030832,Rohrdamm,2019,5,19,5,3,5,2,0,0,1,0,0,0,0,1
5365,194668,11,1,1022201,Stephankiez,2019,5,19,5,3,5,3,0,1,1,0,0,0,0,1
5366,194669,11,1,1044203,Leopoldplatz,2019,5,19,5,3,2,6,0,0,1,0,0,0,0,1
5367,194670,11,12,12214125,Waldidyll/Flughafensee,2019,5,23,5,3,0,1,2,0,0,0,1,0,0,1
5368,194671,11,6,6020408,Lichterfelde Süd,2019,5,8,5,3,0,1,0,0,0,0,0,0,1,1
5369,194672,11,5,5010312,Kurstraße,2019,5,12,5,3,2,4,0,0,1,1,0,0,0,1
5370,194673,11,4,4020314,Messegelände,2019,5,12,5,3,2,6,0,0,1,0,0,1,0,1
5371,194674,11,6,6020408,Lichterfelde Süd,2019,5,12,5,3,6,2,0,0,0,1,0,0,1,1
5372,194675,11,2,2020204,Urbanstraße,2019,5,11,5,3,5,3,0,0,1,0,0,0,0,1
5373,194676,11,10,10030724,Oberfeldstraße,2019,5,10,5,3,6,2,0,0,1,1,0,0,0,1
5374,194677,11,2,2050802,Boxhagener Platz,2019,5,10,5,3,0,2,0,0,1,0,0,0,1,1
5375,194678,11,2,2040701,Andreasviertel,2019,5,10,5,3,2,6,0,0,0,0,0,0,1,1
5376,194679,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,5,9,5,3,5,3,0,1,1,0,0,0,0,1
5377,194680,11,2,2030401,Reichenberger Straße,2019,5,9,5,3,5,3,0,0,1,0,1,0,0,1
5378,194681,11,12,12103116,Hausotterplatz,2019,5,9,5,3,5,3,0,0,1,0,0,0,0,1
5379,194682,11,2,2020204,Urbanstraße,2019,5,8,5,3,2,6,0,0,1,0,0,0,0,1
5380,194683,11,1,1044201,Reinickendorfer Straße,2019,5,8,5,3,5,2,0,0,1,0,0,0,0,1
5381,194684,11,2,2050602,Samariterviertel,2019,5,8,5,2,5,2,0,0,1,0,1,0,0,1
5382,194685,11,3,3030715,Heinersdorf,2019,5,8,5,3,4,6,0,0,1,0,0,1,0,1
5383,194686,11,7,7050501,Rathausstraße,2019,5,6,5,3,6,2,0,0,1,1,0,0,0,1
5384,194687,11,4,4030621,Spreestadt,2019,5,5,5,2,1,1,1,0,1,0,0,0,0,1
5385,194688,11,11,11030721,Rüdigerstraße,2019,5,2,5,2,6,4,2,0,0,1,0,1,0,1
5386,194689,11,6,6020303,Lankwitz Kirche,2019,5,17,5,2,6,4,0,0,1,1,0,0,0,0
5387,194690,11,3,3071537,Kollwitzplatz,2019,5,17,5,3,2,6,0,0,1,0,1,0,0,1
5388,194691,11,5,5010314,Carl-Schurz-Straße,2019,5,13,5,3,1,5,0,1,1,0,0,0,0,1
5389,194692,11,11,11041128,Sewanstraße,2019,5,17,5,2,1,5,0,1,1,0,0,0,0,0
5390,194693,11,2,2030402,Wrangelkiez,2019,5,17,5,3,1,5,0,1,1,0,0,0,0,0
5391,194694,11,2,2050602,Samariterviertel,2019,5,16,5,3,0,2,0,0,0,0,1,0,1,1
5392,194695,11,1,1044201,Reinickendorfer Straße,2019,5,16,5,3,6,4,0,0,1,1,0,0,0,1
5393,194696,11,1,1011201,Wilhelmstraße,2019,5,15,5,3,6,2,0,0,1,1,0,0,0,1
5394,194697,11,3,3040818,Pankow Süd,2019,5,15,5,3,1,5,0,1,1,0,0,0,0,1
5395,194698,11,4,4030623,Ernst-Reuter-Platz,2019,5,15,5,3,5,5,0,0,0,0,1,0,1,1
5396,194699,11,12,12301203,Wittenau Süd,2019,5,15,5,2,0,1,0,0,0,0,1,0,0,1
5397,194700,11,7,7040403,Manteuffelstraße,2019,5,14,5,3,2,6,0,0,1,0,0,0,0,1
5398,194701,11,1,1044201,Reinickendorfer Straße,2019,5,14,5,3,2,6,0,0,1,0,0,0,0,1
5399,194702,11,10,10010310,Alt-Marzahn,2019,5,10,4,3,2,6,0,0,1,0,0,0,0,0
5400,194703,11,4,4020311,Reichsstraße,2019,5,10,4,2,5,3,0,0,1,0,1,0,0,0
5401,194704,11,7,7040406,Germaniagarten,2019,5,11,4,3,5,2,0,1,1,0,0,0,0,0
5402,194705,11,1,1011303,Alexanderplatzviertel,2019,5,12,4,3,5,3,0,1,1,0,0,0,0,0
5403,194706,11,3,3061131,Falkplatz,2019,5,14,4,3,2,6,0,0,0,0,0,1,1,0
5404,194707,11,9,9052001,Köpenick Nord,2019,5,14,4,3,5,3,0,1,1,0,0,0,0,1
5405,194708,11,5,5010206,Gütersloher Weg,2019,5,15,4,3,1,5,0,1,1,0,0,0,0,0
5406,194709,11,5,5020626,Adamstraße,2019,5,16,4,3,5,3,0,1,1,0,0,0,0,0
5407,194710,11,4,4031032,Halensee,2019,5,16,4,3,2,6,0,0,1,0,0,0,0,0
5408,194711,11,5,5020521,Döberitzer Weg,2019,5,16,4,3,2,6,0,0,1,0,0,0,0,0
5409,194712,11,1,1011305,Heine-Viertel West,2019,5,17,4,3,1,5,0,1,1,0,0,0,0,0
5410,194713,11,4,4030415,Schloßgarten,2019,5,17,4,3,2,6,0,0,1,0,0,0,0,0
5411,194714,11,10,10020413,Gut Hellersdorf,2019,5,18,4,3,5,3,0,1,1,0,0,0,0,0
5412,194715,11,10,10020517,Adele-Sandrock-Straße,2019,5,15,4,2,6,4,0,0,1,1,0,0,0,1
5413,194716,11,5,5020420,Werkstraße,2019,5,12,4,3,0,5,0,0,1,0,0,0,1,0
5414,194717,11,4,4030725,Amtsgerichtsplatz,2019,5,17,4,3,2,6,0,0,1,0,0,0,0,0
5415,194718,11,1,1011101,Stülerstraße,2019,5,10,4,3,2,6,0,0,1,0,0,0,0,0
5416,194719,11,3,3061126,Arnimplatz,2019,5,10,4,3,2,2,0,0,0,0,1,0,0,0
5417,194720,11,4,4030726,Droysenstraße,2019,5,9,4,2,6,7,0,0,1,1,0,0,0,0
5418,194721,11,1,1022204,Thomasiusstraße,2019,5,9,4,3,5,3,0,1,1,0,0,0,0,0
5419,194722,11,2,2020204,Urbanstraße,2019,5,9,4,3,5,2,0,1,1,0,0,0,0,0
5420,194723,11,1,1011304,Karl-Marx-Allee,2019,5,9,4,3,2,6,0,1,0,0,0,0,0,0
5421,194724,11,4,4020313,Königin-Elisabeth-Straße,2019,5,9,4,3,3,6,0,0,1,0,0,0,0,0
5422,194725,11,2,2020203,Viktoriapark,2019,5,9,4,3,2,2,0,0,1,0,0,0,0,0
5423,194726,11,4,4030726,Droysenstraße,2019,5,22,4,3,0,2,2,0,1,0,1,0,0,0
5424,194727,11,1,1011203,Unter den Linden Süd,2019,5,8,4,3,2,3,0,1,1,0,0,0,0,0
5425,194728,11,2,2010103,Moritzplatz,2019,5,8,4,3,6,2,0,0,0,1,0,0,1,0
5426,194729,11,12,12214125,Waldidyll/Flughafensee,2019,5,8,4,3,5,3,0,1,1,0,0,0,0,0
5427,194730,11,11,11030721,Rüdigerstraße,2019,5,8,4,3,1,5,0,1,1,0,0,0,0,0
5428,194731,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,5,7,4,3,5,3,0,1,1,0,0,0,0,0
5429,194732,11,9,9020701,Adlershof West,2019,5,7,4,3,6,4,0,0,1,1,0,0,0,0
5430,194733,11,1,1033203,Humboldthain Nordwest,2019,5,21,4,3,8,1,2,0,1,0,0,0,0,1
5431,194734,11,8,8010404,Rixdorf,2019,5,7,4,3,6,4,0,0,1,1,0,0,0,0
5432,194735,11,9,9020802,Köllnische Vorstadt,2019,5,7,4,3,5,3,0,0,1,0,1,0,0,0
5433,194736,11,5,5010339,Freiheit,2019,5,7,4,2,5,2,0,1,1,0,0,0,0,0
5434,194737,11,5,5030832,Rohrdamm,2019,5,6,4,3,2,6,0,0,1,0,0,0,0,0
5435,194738,11,4,4051448,Schaperstraße,2019,5,18,4,3,5,2,0,1,1,0,0,0,0,1
5436,194739,11,9,9031101,Grünau,2019,5,7,3,3,4,6,0,1,0,0,0,0,0,0
5437,194740,11,11,11020515,Landsberger Allee,2019,5,6,3,3,5,2,0,1,1,0,0,0,0,0
5438,194741,11,4,4051551,Brabanter Platz,2019,5,18,3,3,5,2,0,0,1,0,0,0,0,0
5439,194742,11,9,9051901,Dammvorstadt,2019,5,17,3,3,6,4,0,0,1,1,0,0,0,0
5440,194743,11,12,12214422,Klixstraße,2019,5,16,3,3,6,2,0,0,1,1,0,0,0,0
5441,194744,11,1,1033101,Soldiner Straße,2019,5,16,3,2,6,4,0,0,1,1,0,0,0,0
5442,194745,11,5,5030730,Zitadellenweg,2019,5,5,3,3,5,2,0,1,1,0,0,0,0,0
5443,194746,11,5,5010209,An der Kappe,2019,5,19,3,3,5,3,0,0,1,0,0,0,0,0
5444,194747,11,5,5030731,Gartenfelder Straße,2019,5,16,3,2,5,7,0,0,1,0,0,1,0,0
5445,194748,11,1,1011301,Charitéviertel,2019,5,17,3,3,8,1,0,0,1,0,0,0,0,0
5446,194749,11,1,1033203,Humboldthain Nordwest,2019,5,13,3,3,5,2,0,0,1,0,0,0,0,0
5447,194750,11,4,4031032,Halensee,2019,5,22,3,2,6,4,2,0,1,1,0,0,0,0
5448,194751,11,7,7070705,Franziusweg/Rohrbachstraße,2019,5,13,3,3,5,2,0,1,1,0,0,0,0,0
5449,194752,11,12,12302108,Märkisches Zentrum,2019,5,13,3,3,5,3,0,1,1,0,0,0,0,0
5450,194753,11,3,3061228,Erich-Weinert-Straße,2019,5,13,3,3,5,2,0,1,1,0,0,0,0,0
5451,194754,11,7,7030301,Friedenau,2019,5,11,3,3,5,2,0,1,1,0,0,0,0,0
5452,194755,11,7,7010102,Nollendorfplatz,2019,5,9,3,3,5,2,0,1,1,0,0,0,0,0
5453,194756,11,11,11051331,Karlshorst Nord,2019,5,9,3,3,0,7,0,1,0,0,0,0,0,0
5454,194757,11,9,9041501,Altstadt Kietz,2019,5,15,3,3,0,4,0,0,0,1,0,0,1,0
5455,194758,11,7,7060603,Marienfelde Nordost,2019,5,9,3,2,5,7,0,0,1,0,0,0,0,0
5456,194759,11,6,6040810,Dahlem,2019,5,9,3,3,2,6,0,0,1,0,0,0,0,0
5457,194760,11,5,5020625,Borkumer Straße,2019,5,8,3,3,3,2,0,0,1,0,0,1,0,0
5458,194761,11,3,3040614,Pankow Zentrum,2019,5,8,3,3,2,6,0,0,1,0,0,1,0,0
5459,194762,11,7,7050501,Rathausstraße,2019,5,7,3,3,5,2,0,1,0,0,0,0,1,0
5460,194763,11,5,5010103,Amorbacher Weg,2019,5,7,3,3,5,7,0,0,1,0,1,0,0,0
5461,194764,11,3,3040818,Pankow Süd,2019,5,7,3,3,5,3,0,0,1,0,0,0,0,0
5462,194765,11,9,9020701,Adlershof West,2019,5,16,3,3,2,6,0,0,1,0,0,0,1,0
5463,194766,11,3,3061131,Falkplatz,2019,5,16,3,3,5,3,0,1,1,0,0,0,0,0
5464,194767,11,3,3061227,Humannplatz,2019,5,16,3,3,5,3,0,1,1,0,0,0,0,0
5465,194768,11,8,8041037,Alt-Rudow,2019,5,15,3,3,2,6,0,0,1,0,0,0,0,0
5466,194769,11,2,2030302,Lausitzer Platz,2019,5,15,3,3,1,5,0,1,1,0,0,0,0,0
5467,194770,11,7,7040403,Manteuffelstraße,2019,5,15,3,3,1,5,0,1,0,0,0,0,1,0
5468,194771,11,1,1022204,Thomasiusstraße,2019,5,11,3,3,5,3,0,1,0,0,1,0,0,0
5469,194772,11,8,8010118,Silbersteinstraße,2019,5,11,3,3,0,6,0,1,0,0,0,0,1,0
5470,194773,11,10,10010206,Ringkolonnaden,2019,5,14,2,3,5,3,0,0,1,0,0,0,0,0
5471,194774,11,2,2020204,Urbanstraße,2019,5,16,2,3,6,7,0,1,0,1,0,0,0,0
5472,194775,11,3,3061441,Eldenaer Straße,2019,5,12,2,3,1,5,0,1,1,0,0,0,0,0
5473,194776,11,7,7060604,Marienfelde Süd,2019,5,9,2,2,0,5,0,0,1,0,0,0,1,0
5474,194777,11,11,11040926,Weitlingstraße,2019,5,15,2,3,5,3,0,1,1,0,0,0,0,0
5475,194778,11,5,5020524,Weinmeisterhornweg,2019,5,11,2,2,0,1,0,0,1,0,1,0,0,0
5476,194779,11,1,1011305,Heine-Viertel West,2019,5,9,2,3,3,6,0,1,0,0,0,0,0,0
5477,194780,11,2,2040701,Andreasviertel,2019,5,15,2,3,5,3,0,0,1,0,0,0,0,0
5478,194781,11,11,11010204,Falkenberg Ost,2019,5,15,2,3,6,7,0,0,0,1,1,0,0,0
5479,194782,11,3,3061435,Conrad-Blenkle-Straße,2019,5,14,2,3,2,2,0,1,1,0,0,0,0,0
5480,194783,11,11,11041128,Sewanstraße,2019,5,14,2,3,5,2,0,1,1,0,0,0,0,0
5481,194784,11,11,11040926,Weitlingstraße,2019,5,14,2,2,5,7,0,0,1,0,0,0,1,0
5482,194785,11,5,5030832,Rohrdamm,2019,5,14,2,3,5,3,0,1,1,0,0,0,0,0
5483,194786,11,8,8041035,Blumenviertel,2019,5,13,2,3,2,6,0,0,1,0,0,0,0,0
5484,194787,11,2,2030402,Wrangelkiez,2019,5,11,2,3,5,2,0,0,1,0,1,0,0,0
5485,194788,11,1,1033203,Humboldthain Nordwest,2019,5,10,2,3,2,2,0,1,1,0,0,0,0,0
5486,194789,11,10,10010310,Alt-Marzahn,2019,5,9,2,3,2,6,0,0,1,0,0,0,0,0
5487,194790,11,8,8010303,Donaustraße,2019,5,10,2,3,0,1,0,0,0,0,1,0,0,0
5488,194791,11,1,1011303,Alexanderplatzviertel,2019,5,9,2,2,5,2,0,1,0,0,0,1,0,0
5489,194792,11,11,11020514,Große-Leege-Straße,2019,5,15,2,3,5,3,0,0,1,0,0,0,0,0
5490,194793,11,9,9041301,Kietzer Feld/Nachtheide,2019,5,14,2,3,8,1,0,0,1,0,0,0,0,0
5491,194794,11,2,2030401,Reichenberger Straße,2019,5,8,2,2,5,2,0,1,1,0,0,0,0,0
5492,194795,11,1,1011204,Leipziger Straße,2019,5,8,2,3,1,5,0,1,1,0,0,0,1,0
5493,194796,11,7,7010102,Nollendorfplatz,2019,5,8,2,2,6,4,0,0,0,1,1,0,0,0
5494,194797,11,6,6010210,Bismarckstraße,2019,5,8,2,3,2,7,0,0,1,0,1,1,0,0
5495,194798,11,9,9031101,Grünau,2019,5,8,2,3,5,2,0,1,0,0,0,1,0,0
5496,194799,11,6,6040810,Dahlem,2019,5,7,2,3,0,1,0,0,0,0,1,0,0,0
5497,194800,11,4,4041344,Rüdesheimer Platz,2019,5,7,2,3,5,3,0,0,1,0,1,0,0,0
5498,194801,11,7,7060604,Marienfelde Süd,2019,5,12,2,3,5,3,0,1,1,0,0,0,0,0
5499,194802,11,2,2050801,Traveplatz,2019,5,20,2,3,5,3,0,0,1,0,0,0,1,0
5500,194803,11,7,7050501,Rathausstraße,2019,5,19,2,3,1,1,0,0,1,0,0,0,0,0
5501,194804,11,12,12214424,Scharnweberstraße,2019,5,18,2,3,2,6,0,0,1,0,0,0,0,0
5502,194805,11,12,12214423,Mellerbogen,2019,5,18,2,2,6,4,1,0,1,1,0,0,0,0
5503,194806,11,4,4041343,Binger Straße,2019,5,18,2,3,6,7,0,0,1,1,0,0,0,0
5504,194807,11,10,10020412,Alte Hellersdorfer Straße,2019,5,17,2,3,5,3,0,1,1,0,0,0,0,0
5505,194808,11,1,1011305,Heine-Viertel West,2019,5,17,2,3,1,5,0,1,0,0,0,0,1,0
5506,194809,11,5,5020625,Borkumer Straße,2019,5,16,2,2,6,4,0,0,1,1,0,0,0,0
5507,194810,11,2,2050601,Hausburgviertel,2019,5,16,2,3,5,3,0,0,1,0,0,0,1,0
5508,194811,11,9,9010101,Elsenstraße,2019,5,15,2,3,5,2,0,1,0,0,0,0,1,0
5509,194812,11,1,1011305,Heine-Viertel West,2019,5,13,2,3,5,3,0,1,1,0,0,0,0,0
5510,194813,11,5,5010206,Gütersloher Weg,2019,5,12,2,3,3,3,0,0,1,0,0,0,0,0
5511,194814,11,8,8010508,Weiße Siedlung,2019,5,20,1,3,0,7,1,1,1,0,0,0,0,0
5512,194815,11,4,4031032,Halensee,2019,5,19,1,3,1,7,0,1,1,0,0,0,0,0
5513,194816,11,6,6030609,Augustaplatz,2019,5,18,1,3,5,7,0,0,1,0,1,0,0,0
5514,194817,11,7,7010102,Nollendorfplatz,2019,5,17,1,3,5,2,0,1,1,0,0,0,0,0
5515,194818,11,6,6020408,Lichterfelde Süd,2019,5,17,1,3,1,5,0,1,1,0,0,0,0,0
5516,194819,11,9,9051702,Bölschestraße,2019,5,16,1,3,6,7,0,0,0,1,1,0,0,0
5517,194820,11,9,9051901,Dammvorstadt,2019,5,16,1,3,5,2,0,1,1,0,0,0,0,0
5518,194821,11,3,3061227,Humannplatz,2019,5,16,1,3,2,6,0,0,1,0,1,0,0,0
5519,194822,11,6,6040804,Krumme Lanke,2019,5,16,1,3,5,3,0,0,1,0,0,0,0,0
5520,194823,11,6,6030609,Augustaplatz,2019,5,12,1,3,1,7,0,1,1,0,0,0,0,0
5521,194824,11,10,10020517,Adele-Sandrock-Straße,2019,5,15,1,3,5,2,0,0,1,0,0,0,0,0
5522,194825,11,9,9052001,Köpenick Nord,2019,5,14,1,3,3,6,0,0,1,0,0,0,0,0
5523,194826,11,3,3030711,Blankenburg,2019,5,12,1,3,0,3,0,1,1,0,0,0,0,0
5524,194827,11,8,8010301,Reuterkiez,2019,5,16,1,3,3,6,0,1,1,0,0,0,0,0
5525,194828,11,1,1022102,Beusselkiez,2019,5,11,1,2,5,7,0,0,1,0,1,0,0,0
5526,194829,11,2,2020203,Viktoriapark,2019,5,9,1,3,4,6,0,1,0,0,0,0,0,0
5527,194830,11,4,4020314,Messegelände,2019,5,10,1,2,5,2,0,0,1,0,0,0,0,0
5528,194831,11,2,2020206,Graefekiez,2019,5,13,1,3,6,4,0,1,0,1,0,0,0,0
5529,194832,11,1,1011301,Charitéviertel,2019,5,13,1,3,2,2,0,1,1,0,0,0,0,0
5530,194833,11,9,9020502,Oberschöneweide Ost,2019,5,10,1,3,5,2,0,0,1,0,0,0,1,0
5531,194834,11,8,8010303,Donaustraße,2019,5,4,1,3,5,7,1,0,1,0,0,0,0,1
5532,194835,11,9,9010101,Elsenstraße,2019,5,20,1,3,0,7,0,0,1,0,0,0,0,0
5533,194836,11,12,12302109,Treuenbrietzener Straße,2019,5,19,1,2,5,3,0,0,1,0,0,0,0,0
5534,194837,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,5,12,7,3,5,3,0,1,0,0,0,0,1,0
5535,194838,11,5,5020419,Magistratsweg,2019,5,18,1,3,5,3,0,0,1,0,1,0,0,0
5536,194839,11,1,1044101,Rehberge,2019,5,14,7,3,6,2,0,0,1,1,0,0,0,0
5537,194840,11,4,4030931,Breitscheidplatz,2019,5,18,1,2,2,6,0,0,1,0,0,0,0,0
5538,194841,11,5,5010101,Hakenfelde Nord,2019,5,17,1,2,6,4,0,0,1,1,0,0,0,0
5539,194842,11,1,1022104,Emdener Straße,2019,5,11,7,3,3,6,0,1,0,0,0,0,0,0
5540,194843,11,4,4041137,Flinsberger Platz,2019,5,16,1,3,1,5,0,0,1,0,0,0,0,0
5541,194844,11,1,1022202,Heidestraße,2019,5,17,1,2,5,2,0,0,1,0,0,0,1,0
5542,194845,11,5,5020625,Borkumer Straße,2019,5,12,7,3,2,7,0,0,1,0,0,0,0,0
5543,194846,11,8,8010301,Reuterkiez,2019,5,16,1,3,0,1,0,0,0,0,1,0,0,1
5544,194847,11,11,11030618,Fennpfuhl West,2019,5,17,7,2,0,1,0,0,0,0,1,0,0,1
5545,194848,11,9,9051801,Rahnsdorf/Hessenwinkel,2019,5,16,1,2,5,3,0,1,1,0,0,0,0,0
5546,194849,11,1,1011401,Invalidenstraße,2019,5,16,1,3,3,6,0,1,1,0,0,0,0,0
5547,194850,11,6,6020304,Kaiser-Wilhelm-Straße,2019,5,23,7,3,5,2,2,0,1,0,0,0,0,0
5548,194851,11,5,5010313,Ackerstraße,2019,5,19,7,3,5,2,0,0,1,0,0,0,0,1
5549,194852,11,6,6020302,Komponistenviertel Lankwitz,2019,5,16,1,3,0,1,0,0,1,0,1,0,0,1
5550,194853,11,1,1022206,Lüneburger Straße,2019,5,15,1,3,5,2,0,1,1,0,0,0,0,0
5551,194854,11,5,5020523,Maulbeerallee,2019,5,18,7,3,5,3,1,0,1,0,0,0,0,1
5552,194855,11,6,6040703,Nikolassee,2019,5,13,1,3,1,5,0,1,1,0,0,0,0,0
5553,194856,11,2,2030401,Reichenberger Straße,2019,5,18,7,3,5,2,0,1,1,0,0,0,0,1
5554,194857,11,3,3020307,Buchholz,2019,5,12,7,3,5,3,0,1,1,0,0,0,0,0
5555,194858,11,6,6040701,Wannsee,2019,5,13,1,3,0,3,0,0,1,0,1,0,0,0
5556,194859,11,5,5010206,Gütersloher Weg,2019,5,12,1,3,0,2,0,0,1,0,1,0,0,0
5557,194860,11,5,5010207,Darbystraße,2019,5,11,7,3,5,2,0,0,1,0,0,0,0,0
5558,194861,11,1,1011104,Körnerstraße,2019,5,11,1,3,2,6,0,0,1,0,0,0,0,0
5559,194862,11,4,4020313,Königin-Elisabeth-Straße,2019,5,12,7,3,5,2,0,1,1,0,0,0,0,0
5560,194863,11,3,3030406,Alt-Karow,2019,5,11,1,2,1,5,0,1,1,0,0,0,0,0
5561,194864,11,4,4030621,Spreestadt,2019,5,20,7,3,5,2,0,0,1,0,1,0,0,1
5562,194865,11,4,4030827,Karl-August-Platz,2019,5,9,1,3,5,2,0,1,1,0,0,0,0,0
5563,194866,11,6,6020409,Königsberger Straße,2019,5,13,7,3,5,3,0,1,0,0,0,0,0,0
5564,194867,11,1,1022205,Zillesiedlung,2019,5,1,1,3,0,7,2,1,1,0,0,0,0,1
