,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail
10592,199895,11,Weitlingstraße,2019,10,19,6,3,6,2,2,0,1,1,0,0,0,1,Lichtenberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
10593,199896,9,Köllnische Vorstadt,2019,9,8,6,3,2,6,0,0,1,0,0,1,0,1,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10594,199897,1,Gesundbrunnen,2019,10,22,6,3,5,2,2,0,1,0,0,0,0,1,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Wet/moist/slippery
10595,199898,1,Wilhelmstraße,2019,9,9,6,3,2,6,0,1,0,0,0,0,0,1,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10596,199899,6,Hindenburgdamm,2019,10,21,6,3,6,2,2,0,1,1,0,0,0,1,Steglitz-Zehlendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
10597,199900,1,Stephankiez,2019,9,7,6,3,5,7,0,0,1,0,1,0,0,1,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Wet/moist/slippery
10598,199901,5,Carl-Schurz-Straße,2019,10,21,6,3,2,6,2,0,1,0,0,0,0,1,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
10599,199902,6,Fischtal,2019,10,10,6,3,2,7,0,0,1,0,1,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Others,Daylight,Dry
10600,199903,1,Humboldthain Nordwest,2019,9,0,6,3,1,5,2,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Dark,Dry
10601,199904,4,Jungfernheide,2019,9,8,6,2,0,7,0,0,1,0,0,1,0,1,Charlottenburg - Wilmersdorf,Accident with serious injuries,Others,Others,Daylight,Wet/moist/slippery
10602,199905,5,Kurstraße,2019,10,20,6,3,6,7,2,0,1,1,0,0,0,1,Spandau,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Dark,Wet/moist/slippery
10603,199906,7,Nollendorfplatz,2019,10,19,6,3,6,2,2,0,1,1,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
10604,199907,10,Mahlsdorf Süd,2019,9,12,6,2,0,1,0,0,0,0,1,0,0,1,Marzahn-Hellersdorf,Accident with serious injuries,Others,Driving accident,Daylight,Wet/moist/slippery
10605,199908,5,Adamstraße,2019,10,19,6,3,5,3,2,0,1,0,0,0,0,1,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
10606,199909,2,Graefekiez,2019,9,8,6,3,6,4,0,1,0,1,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Wet/moist/slippery
10607,199910,1,Humboldthain Süd,2019,10,17,6,3,0,1,0,0,0,0,1,0,0,1,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
10608,199911,7,Rathausstraße,2019,9,7,6,3,0,4,0,1,0,1,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Others,Pedestrian crossing accident,Daylight,Wet/moist/slippery
10609,199912,1,Wilhelmstraße,2019,10,18,6,3,5,7,0,0,1,0,1,0,0,1,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Wet/moist/slippery
10610,199913,6,Berlepschstraße,2019,9,18,5,3,5,2,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
10611,199914,4,Jungfernheide,2019,10,17,6,3,5,3,1,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Wet/moist/slippery
10612,199915,5,Tiefwerder,2019,10,16,6,3,2,6,0,0,1,0,0,0,0,1,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10613,199916,2,Oranienplatz,2019,9,21,5,3,5,2,2,1,0,0,0,0,1,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
10614,199917,4,Forst Grunewald,2019,9,11,5,3,9,1,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Departure from the roadway to the left,Driving accident,Daylight,Dry
10615,199918,2,Lausitzer Platz,2019,10,16,6,3,5,3,0,1,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
10616,199919,4,Amtsgerichtsplatz,2019,9,11,5,3,2,6,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
10617,199920,3,Buchholz,2019,10,15,6,3,0,5,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Others,Accident involving parked vehicles,Daylight,Dry
10618,199921,6,Schütte-Lanz-Straße,2019,9,13,5,2,5,5,0,0,1,0,1,0,0,0,Steglitz-Zehlendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Accident involving parked vehicles,Daylight,Dry
10619,199922,1,Humboldthain Süd,2019,10,14,6,3,0,1,0,0,0,0,1,0,0,1,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
10620,199923,4,Binger Straße,2019,9,12,5,2,0,7,0,0,1,0,0,0,1,0,Charlottenburg - Wilmersdorf,Accident with serious injuries,Others,Others,Daylight,Dry
10621,199924,3,Weißenseer Spitze,2019,10,14,6,3,5,2,0,0,1,0,0,0,0,1,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Wet/moist/slippery
10622,199925,5,Jägerallee,2019,9,12,5,2,5,2,0,1,1,0,0,0,0,0,Spandau,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
10623,199926,7,Manteuffelstraße,2019,10,12,6,3,5,2,0,0,1,0,1,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
10624,199927,2,Lausitzer Platz,2019,10,10,6,3,2,2,0,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry
10625,199928,5,Carl-Schurz-Straße,2019,9,12,5,2,6,4,0,0,0,1,1,0,0,0,Spandau,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
10626,199929,12,Scharnweberstraße,2019,10,14,6,3,2,6,0,0,1,0,0,0,0,1,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10627,199930,1,Brunnenstraße,2019,9,10,5,3,5,3,0,0,1,0,0,0,1,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
10628,199931,6,Mittelstraße,2019,10,13,6,3,2,6,0,0,1,0,0,0,0,1,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10629,199932,7,Manteuffelstraße,2019,10,5,6,2,5,2,2,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
10630,199933,1,Charitéviertel,2019,9,10,5,3,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
10631,199934,8,Donaustraße,2019,10,0,6,3,5,2,2,1,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
10632,199935,3,Falkplatz,2019,9,8,5,3,1,5,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
10633,199936,4,Alt-Lietzow,2019,10,0,6,3,5,3,2,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
10634,199937,7,Kaiser-Wilhelm-Platz,2019,9,8,5,3,1,5,0,1,0,0,0,0,1,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
10635,199938,2,Reichenberger Straße,2019,10,17,5,3,6,7,0,0,0,1,0,0,1,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry
10636,199939,6,Zehlendorf Mitte,2019,9,8,5,3,5,3,0,1,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
10637,199940,3,Komponistenviertel Weißensee,2019,10,14,5,3,5,3,0,0,1,0,0,0,0,1,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
10638,199941,9,Schnellerstraße,2019,10,13,5,2,5,3,0,0,1,0,0,0,0,1,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
10639,199942,6,Schütte-Lanz-Straße,2019,9,7,5,3,5,3,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
10640,199943,5,Eckschanze,2019,9,7,5,3,4,6,0,1,0,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Dry
10641,199944,5,Zitadellenweg,2019,10,11,5,2,4,6,0,0,1,0,0,0,0,1,Spandau,Accident with serious injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10642,199945,2,Mehringplatz,2019,9,7,5,2,5,3,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
10643,199946,8,Parchimer Allee,2019,10,11,5,3,5,3,0,0,1,0,0,0,0,1,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
10644,199947,3,Bötzowstraße,2019,9,16,5,3,6,7,0,1,0,1,0,0,0,0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry
10645,199948,1,Oranienburger Straße,2019,10,10,5,2,0,7,0,0,1,0,0,0,0,1,Mitte,Accident with serious injuries,Others,Others,Daylight,Wet/moist/slippery
10646,199949,11,Hauptstraße,2019,9,16,5,3,5,3,0,0,1,0,1,0,0,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
10647,199950,8,Reuterkiez,2019,10,23,5,3,5,3,2,0,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
10648,199951,1,Humboldthain Süd,2019,10,10,5,3,0,1,0,0,0,0,1,0,0,1,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
10649,199952,3,Greifswalder Straße,2019,9,18,5,3,5,3,1,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Dry
10650,199953,1,Charitéviertel,2019,10,9,5,3,0,1,0,0,0,0,1,0,0,1,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
10651,199954,9,Grünau,2019,9,18,5,3,5,3,2,1,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
10652,199955,2,Askanischer Platz,2019,10,4,5,2,6,2,2,0,1,1,0,0,0,1,Friedrichshain - Kreuzberg,Accident with serious injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
10653,199956,4,Halensee,2019,9,16,5,3,5,2,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
10654,199957,8,Silbersteinstraße,2019,10,19,5,3,5,3,2,0,1,0,0,0,1,0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
10655,199958,3,Lietzengraben,2019,9,16,5,3,2,6,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
10656,199959,1,Beusselkiez,2019,10,16,5,3,1,5,0,1,1,0,0,0,0,1,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Wet/moist/slippery
10657,199960,4,Schloßgarten,2019,10,14,5,3,2,6,0,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
10658,199961,1,Leipziger Straße,2019,9,16,5,3,5,2,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
10659,199962,11,Dorf Falkenberg,2019,10,14,5,3,1,1,0,0,1,0,0,0,0,1,Lichtenberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Driving accident,Daylight,Wet/moist/slippery
10660,199963,12,Heiligensee,2019,9,18,5,3,6,6,1,0,1,1,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Collision involving vehicles going in the same way,Twilight,Dry
