,Unnamed: 0,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail,accident count by district,est. population
6213,6213,195516,7,Manteuffelstraße,2019,6,12,1,2,5,3,0,0,1,0,1,0,0,0.0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1241,350984.0
6214,6214,195517,1,Gesundbrunnen,2019,6,12,6,3,5,2,0,1,0,0,0,0,1,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,2215,385748.0
6215,6215,195518,1,Rehberge,2019,6,1,1,2,5,2,2,0,1,0,0,0,0,0.0,Mitte,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry,2215,385748.0
6216,6216,195519,6,Thielallee,2019,6,17,6,2,5,2,0,1,1,0,0,0,0,0.0,Steglitz-Zehlendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,851,310071.0
6217,6217,195520,11,Malchower Weg,2019,6,2,1,3,5,3,2,0,1,0,0,0,0,0.0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,679,294201.0
6218,6218,195521,8,Handwerker-Siedlung,2019,6,12,6,3,3,6,0,1,0,0,0,1,0,0.0,Neukölln,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,934,329917.0
6219,6219,195522,12,Wittenau Süd,2019,6,10,1,3,4,5,0,0,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with oncoming vehicle,Accident involving parked vehicles,Daylight,Dry,867,266408.0
6220,6220,195523,12,Wittenau Süd,2019,6,7,6,2,5,2,0,1,0,0,0,1,0,0.0,Reinickendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,867,266408.0
6221,6221,195524,1,Sparrplatz,2019,6,10,1,3,5,2,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,2215,385748.0
6222,6222,195525,1,Gesundbrunnen,2019,6,11,1,3,5,3,0,0,1,0,0,0,1,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,2215,385748.0
6223,6223,195526,5,Hakenfelde Nord,2019,6,12,6,3,5,3,0,1,1,0,0,0,0,0.0,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,798,245197.0
6224,6224,195527,6,Goerzwerke,2019,6,12,1,2,2,1,0,0,1,0,0,0,0,0.0,Steglitz-Zehlendorf,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Driving accident,Daylight,Dry,851,310071.0
6225,6225,195528,4,Schaperstraße,2019,6,12,6,3,0,6,0,0,1,0,1,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Dry,1727,343592.0
6226,6226,195529,11,Fennpfuhl West,2019,6,1,1,3,0,1,2,0,0,0,1,0,0,0.0,Lichtenberg,Accident with minor injuries,Others,Driving accident,Dark,Dry,679,294201.0
6227,6227,195530,4,Schlangenbader Straße,2019,6,11,6,3,5,2,0,0,1,0,1,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6228,6228,195531,8,Reuterkiez,2019,6,0,1,3,0,1,2,1,0,0,0,0,0,0.0,Neukölln,Accident with minor injuries,Others,Driving accident,Dark,Dry,934,329917.0
6229,6229,195532,8,Buckow Mitte,2019,6,11,6,3,5,2,0,1,1,0,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,934,329917.0
6230,6230,195533,2,Andreasviertel,2019,6,12,7,3,5,3,0,0,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1381,290386.0
6231,6231,195534,3,Teutoburger Platz,2019,6,18,7,3,5,3,0,0,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1219,409335.0
6232,6232,195535,9,Allende I,2019,6,12,6,3,5,3,0,0,1,0,0,0,1,0.0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,892,273689.0
6233,6233,195536,3,Rennbahnstraße,2019,6,13,6,2,5,3,0,1,1,0,0,0,0,0.0,Pankow,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1219,409335.0
6234,6234,195537,6,Hindenburgdamm,2019,6,15,7,3,1,5,0,1,1,0,0,0,0,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,851,310071.0
6235,6235,195538,10,Ringkolonnaden,2019,6,18,7,2,5,3,0,1,1,0,0,0,0,0.0,Marzahn-Hellersdorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,586,269967.0
6236,6236,195539,9,Köllnische Vorstadt,2019,6,12,6,2,3,6,0,1,0,0,0,1,0,0.0,Treptow-Köpenick,Accident with serious injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,892,273689.0
6237,6237,195540,7,Neu-Tempelhof,2019,6,15,7,3,5,2,0,1,0,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1241,350984.0
6238,6238,195541,4,Reichsstraße,2019,6,16,6,3,5,3,0,1,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1727,343592.0
6239,6239,195542,1,Emdener Straße,2019,6,14,7,3,5,2,0,0,1,0,1,0,0,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,2215,385748.0
6240,6240,195543,1,Reinickendorfer Straße,2019,6,19,7,3,2,6,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
6241,6241,195544,8,Buckow Mitte,2019,6,16,6,3,5,3,0,0,1,0,1,0,0,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,934,329917.0
6242,6242,195545,2,Oranienplatz,2019,6,19,7,3,5,3,0,1,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1381,290386.0
6243,6243,195546,4,Breitscheidplatz,2019,6,13,7,3,5,2,0,1,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6244,6244,195547,3,Karow Nord,2019,6,16,6,3,6,4,0,0,1,1,0,0,0,0.0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,1219,409335.0
6245,6245,195548,11,Karlshorst Süd,2019,6,19,7,3,2,6,0,0,1,0,0,0,0,0.0,Lichtenberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,679,294201.0
6246,6246,195549,9,Altstadt Kietz,2019,6,16,6,2,5,2,0,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,892,273689.0
6247,6247,195550,4,Park Ruhwald,2019,6,16,6,2,4,6,0,1,0,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with serious injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1727,343592.0
6248,6248,195551,7,Bayerischer Platz,2019,6,19,7,3,5,3,0,0,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1241,350984.0
6249,6249,195552,2,Wassertorplatz,2019,6,15,6,2,5,7,0,0,1,0,0,1,0,0.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry,1381,290386.0
6250,6250,195553,2,Lausitzer Platz,2019,6,12,7,2,5,2,0,1,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1381,290386.0
6251,6251,195554,4,Spreestadt,2019,6,16,6,3,5,2,0,1,0,0,1,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6252,6252,195555,6,Fischtal,2019,6,22,7,3,6,4,2,0,1,1,0,0,0,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Dry,851,310071.0
6253,6253,195556,7,Alt-Lichtenrade/Töpchiner Weg,2019,6,12,7,3,1,5,0,0,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1241,350984.0
6254,6254,195557,7,Nollendorfplatz,2019,6,16,6,3,1,5,0,1,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1241,350984.0
6255,6255,195558,4,Kissinger Straße,2019,6,9,6,3,2,7,0,0,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Others,Daylight,Dry,1727,343592.0
6256,6256,195559,5,Carl-Schurz-Straße,2019,6,11,7,3,0,2,0,0,1,0,0,0,1,0.0,Spandau,Accident with minor injuries,Others,Turning accident,Daylight,Dry,798,245197.0
6257,6257,195560,5,Freiheit,2019,6,10,7,3,5,2,0,1,1,0,0,0,0,0.0,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,798,245197.0
6258,6258,195561,3,Behaimstraße,2019,6,12,6,2,1,1,0,0,1,0,0,0,1,0.0,Pankow,Accident with serious injuries,Collision with a moving/standing/parked vehicle,Driving accident,Daylight,Dry,1219,409335.0
6259,6259,195562,1,Oranienburger Straße,2019,6,23,7,2,0,1,2,1,0,0,0,0,0,0.0,Mitte,Accident with serious injuries,Others,Driving accident,Dark,Dry,2215,385748.0
6260,6260,195563,2,Mehringplatz,2019,6,17,6,3,5,3,0,0,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1381,290386.0
6261,6261,195564,8,Parchimer Allee,2019,6,9,7,3,5,7,0,0,1,0,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry,934,329917.0
6262,6262,195565,1,Brunnenstraße,2019,6,9,7,2,5,2,0,1,0,0,0,1,0,0.0,Mitte,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,2215,385748.0
6263,6263,195566,8,Schillerpromenade,2019,6,15,6,3,6,2,0,0,1,1,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry,934,329917.0
6264,6264,195567,4,Eisenzahnstraße,2019,5,5,6,3,5,2,0,1,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6265,6265,195568,3,Weißenseer Spitze,2019,5,7,6,3,5,3,0,0,1,0,1,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1219,409335.0
6266,6266,195569,2,Mehringplatz,2019,6,23,6,2,5,3,2,0,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,1381,290386.0
6267,6267,195570,4,Kaiserin-Augusta-Allee,2019,5,9,6,3,5,2,0,1,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6268,6268,195571,11,Dorf Falkenberg,2019,6,15,6,3,5,2,0,0,1,0,1,0,0,0.0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,679,294201.0
6269,6269,195572,4,Amtsgerichtsplatz,2019,5,9,6,3,5,2,0,0,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6270,6270,195573,7,Eisenacher Straße,2019,5,15,6,3,2,6,0,0,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1241,350984.0
6271,6271,195574,7,Rathausstraße,2019,6,11,6,3,1,5,0,1,1,0,0,0,1,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1241,350984.0
6272,6272,195575,3,Weißenseer Spitze,2019,6,11,6,3,2,1,0,0,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Driving accident,Daylight,Dry,1219,409335.0
6273,6273,195576,12,Mellerbogen,2019,5,15,6,3,5,3,0,0,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,867,266408.0
6274,6274,195577,7,Neu-Tempelhof,2019,5,15,6,3,5,2,0,1,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1241,350984.0
6275,6275,195578,4,Klausenerplatz,2019,6,18,6,3,0,7,0,1,0,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Others,Others,Daylight,Dry,1727,343592.0
6276,6276,195579,9,Bohnsdorf,2019,5,13,6,3,5,3,0,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,892,273689.0
6277,6277,195580,2,Wassertorplatz,2019,6,10,6,2,6,4,0,1,0,1,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,1381,290386.0
6278,6278,195581,12,Scharnweberstraße,2019,5,13,6,2,5,2,0,0,1,0,0,0,0,0.0,Reinickendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,867,266408.0
6279,6279,195582,12,Schorfheidestraße,2019,5,16,6,3,5,3,0,0,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,867,266408.0
6280,6280,195583,4,Motardstraße,2019,5,17,6,2,2,6,0,0,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1727,343592.0
6281,6281,195584,12,Frohnau,2019,6,15,6,3,1,5,0,0,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,867,266408.0
6282,6282,195585,9,Köpenicker Landstraße,2019,5,17,6,2,5,2,0,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,892,273689.0
6283,6283,195586,3,Falkplatz,2019,6,10,6,3,5,2,0,0,1,0,1,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1219,409335.0
6284,6284,195587,2,Graefekiez,2019,5,19,6,3,5,7,0,1,0,0,0,0,1,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry,1381,290386.0
6285,6285,195588,5,Gartenfelder Straße,2019,6,9,6,3,1,5,0,1,1,0,0,0,1,0.0,Spandau,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,798,245197.0
6286,6286,195589,2,Graefekiez,2019,5,19,6,3,0,6,0,0,1,0,0,0,1,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Dry,1381,290386.0
6287,6287,195590,2,Oranienplatz,2019,6,9,6,3,5,3,0,1,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1381,290386.0
6288,6288,195591,12,Scharnweberstraße,2019,5,20,6,3,5,2,0,0,1,0,0,0,0,1.0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Wet/moist/slippery,867,266408.0
6289,6289,195592,9,Johannisthal Ost,2019,6,15,6,3,5,3,0,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,892,273689.0
6290,6290,195593,7,Rathaus Tempelhof,2019,5,21,6,3,2,6,2,0,1,0,0,0,1,1.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery,1241,350984.0
6291,6291,195594,7,John-Locke-Straße,2019,6,15,6,3,1,5,0,1,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1241,350984.0
6292,6292,195595,2,Chamissokiez,2019,5,18,6,3,0,1,0,1,0,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Others,Driving accident,Daylight,Dry,1381,290386.0
6293,6293,195596,6,Fichtenberg,2019,5,9,6,3,2,2,0,0,1,0,0,0,1,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry,851,310071.0
6294,6294,195597,4,Plötzensee,2019,6,14,6,3,5,2,0,1,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6295,6295,195598,9,Rahnsdorf/Hessenwinkel,2019,5,10,6,3,5,2,0,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,892,273689.0
6296,6296,195599,4,Alt-Lietzow,2019,6,14,6,3,5,2,0,1,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
6297,6297,195600,3,Kollwitzplatz,2019,5,12,6,3,2,6,0,0,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1219,409335.0
6298,6298,195601,1,Heine-Viertel Ost,2019,5,12,6,3,0,7,0,1,0,0,0,0,1,1.0,Mitte,Accident with minor injuries,Others,Others,Daylight,Wet/moist/slippery,2215,385748.0
6299,6299,195602,3,Arnimplatz,2019,6,14,6,2,5,2,0,1,1,0,0,0,0,0.0,Pankow,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1219,409335.0
6300,6300,195603,1,Leopoldplatz,2019,5,12,6,3,2,6,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
6301,6301,195604,6,Lankwitz Kirche,2019,6,13,6,3,1,5,0,1,1,0,0,0,0,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,851,310071.0
6302,6302,195605,2,Lausitzer Platz,2019,5,12,6,3,2,6,0,0,1,0,0,0,1,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1381,290386.0
6303,6303,195606,6,Hüttenweg,2019,6,14,6,3,2,6,0,0,1,0,0,1,0,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,851,310071.0
6304,6304,195607,1,Heine-Viertel Ost,2019,5,12,6,3,0,7,0,0,0,0,1,0,1,1.0,Mitte,Accident with minor injuries,Others,Others,Daylight,Wet/moist/slippery,2215,385748.0
6305,6305,195608,1,Rehberge,2019,6,10,6,3,2,6,0,0,1,0,0,1,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
6306,6306,195609,12,Wittenau Süd,2019,5,23,6,3,2,6,2,0,1,0,0,0,0,1.0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery,867,266408.0
6307,6307,195610,1,Charitéviertel,2019,5,21,6,3,0,1,2,0,0,0,1,0,0,1.0,Mitte,Accident with minor injuries,Others,Driving accident,Dark,Wet/moist/slippery,2215,385748.0
6308,6308,195611,1,Elberfelder Straße,2019,6,8,6,3,1,1,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Driving accident,Daylight,Dry,2215,385748.0
6309,6309,195612,11,Karlshorst Süd,2019,6,8,6,1,6,4,0,0,0,1,0,1,0,0.0,Lichtenberg,Accident with fatalities,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,679,294201.0
6310,6310,195613,2,Askanischer Platz,2019,5,18,5,3,6,7,0,0,1,1,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry,1381,290386.0
6311,6311,195614,8,Treptower Straße Nord,2019,6,16,5,3,0,2,0,1,0,0,0,0,1,1.0,Neukölln,Accident with minor injuries,Others,Turning accident,Daylight,Wet/moist/slippery,934,329917.0
6312,6312,195615,7,Nahariyastraße,2019,5,18,5,2,5,2,0,0,1,0,1,0,0,0.0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1241,350984.0
6313,6313,195616,2,Mehringplatz,2019,6,18,5,3,3,6,0,1,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,1381,290386.0
6314,6314,195617,4,Rüdesheimer Platz,2019,5,17,5,3,6,4,0,0,1,1,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,1727,343592.0
6315,6315,195618,10,Boulevard Kastanienallee,2019,5,17,5,2,5,3,0,1,1,0,0,0,0,0.0,Marzahn-Hellersdorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,586,269967.0
6316,6316,195619,12,Alt-Tegel,2019,6,15,5,3,2,6,0,0,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,867,266408.0
6317,6317,195620,9,Altstadt Kietz,2019,6,7,5,3,5,2,0,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,892,273689.0
6318,6318,195621,3,Niederschönhausen,2019,5,16,5,3,5,3,0,0,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1219,409335.0
